ticker,name,market,country,product_type,asset_class,sector_industry,blue_chips,market_bm,ind_bm,notion_page_id,updated_at
0091P0,TIGER 코리아원자력,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 코리아원자력,[],,,334f59db-db5b-804d-8216-df3dce96aac0,2026-08-26T22:19:48.961638
0104P0,TIGER 코리아배당다우존스위클리커버드콜,ETF(KR),한국,배당인컴상품,한미배당성장,ETF / 코리아배당다우존스,[],,,2f0f59db-db5b-8151-9b5c-e806356cae50,2026-08-26T22:19:48.961638
0111P0,1Q 미국나스닥100미국채혼합50액티브,ETF(KR),미국,채권금리상품,미국장기국채,ETF / 1Q 미국나스닥100미국채혼합50,[],,,2f0f59db-db5b-81dd-a3ac-f20e7e74c008,2026-08-26T22:19:48.961638
0115E0,KODEX 코리아소버린AI,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 코리아소버린AI,[],,,2f0f59db-db5b-81f8-a06d-e3021c215177,2026-08-26T22:19:48.961638
0167A0,SOL AI반도체TOP2플러스,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / AI반도체,[],,,36ff59db-db5b-8015-9bc5-e74929466e6d,2026-08-26T22:19:48.961638
0173Y0,KODEX 미국AI광통신네트워크,ETF(KR),미국,섹터테마알파,글로벌성장주,ETF / 미국AI광통신네트워크,[],,,334f59db-db5b-80d6-a0d0-f57eadf6a738,2026-08-26T22:19:48.961638
0174B0,KoAct 글로벌AI메모리반도체액티브,ETF(KR),글로벌,섹터테마알파,글로벌성장주,ETF / KoAct 글로벌AI메모리반도체,[],,,342f59db-db5b-80d7-82b6-f58544a2fb72,2026-08-26T22:19:48.961638
0177X0,ACE K휴머노이드로봇산업TOP2+,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / K휴머노이드로봇산업,[],,,368f59db-db5b-8055-8ad0-e3423fbc6e85,2026-08-26T22:19:48.961638
0181L0,SOL 미국우주항공TOP10,ETF(KR),글로벌,섹터테마알파,글로벌성장주,ETF / 미국우주항공,[],,,349f59db-db5b-8009-9559-c2b9f5f76883,2026-08-26T22:19:48.961638
0190G0,KODEX 반도체타겟위클리커버드콜,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 반도체,[],,,35ef59db-db5b-803c-a4b3-f0a84ea40f30,2026-08-26T22:19:48.961638
069500,KODEX 200,ETF(KR),한국,지수추종패시,국내주식밸류,ETF,[],,,2f0f59db-db5b-81b9-8fec-c95376dbc921,2026-08-26T22:19:48.961638
091160,KODEX 반도체,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 반도체,[],,,35ef59db-db5b-8002-ad87-c4b06dae035a,2026-08-26T22:19:48.961638
091170,KODEX 은행,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 은행,[],,,353f59db-db5b-80ed-a374-ced58bdbc1b8,2026-08-26T22:19:48.961638
091180,KODEX 자동차,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 자동차,[],,,353f59db-db5b-801c-9161-c510d2c33986,2026-08-26T22:19:48.961638
102960,KODEX 기계장비,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 기계장비,[],,,3bef59db-db5b-80cc-b419-ffd0de17c943,2026-08-26T22:19:48.961638
102970,KODEX 증권,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 증권,[],,,2f8f59db-db5b-8001-a863-e3b0d6c9f5e3,2026-08-26T22:19:48.961638
117460,KODEX 에너지화학,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 에너지화학,[],,,3bef59db-db5b-8071-a9a6-e2e7d211ce1e,2026-08-26T22:19:48.961638
117700,KODEX 건설,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 건설,[],,,354f59db-db5b-8069-bdc7-e38f4cd66cb6,2026-08-26T22:19:48.961638
133690,TIGER 미국나스닥100,ETF(KR),미국,지수추종패시,글로벌성장주,ETF / 미국나스닥100,[],,,2f0f59db-db5b-81e8-be87-d77fcd8154d0,2026-08-26T22:19:48.961638
139240,TIGER 200 철강소재,ETF(KR),한국,지수추종패시,국내주식밸류,ETF / 철강소재,[],,,3bef59db-db5b-8030-bb05-f6925e481c78,2026-08-26T22:19:48.961638
139260,TIGER 200 IT,ETF(KR),한국,지수추종패시,국내주식밸류,ETF / IT,[],,,354f59db-db5b-80f8-a75a-e3942eb6c502,2026-08-26T22:19:48.961638
140700,KODEX 보험,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 보험,[],,,3bef59db-db5b-809c-85e1-dc7686bb0f6d,2026-08-26T22:19:48.961638
157500,TIGER 증권,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 증권,[],,,306f59db-db5b-8015-8473-fed0936511c7,2026-08-26T22:19:48.961638
161510,PLUS 고배당주,ETF(KR),한국,배당인컴상품,한미배당성장,ETF / 고배당주,[],,,2f0f59db-db5b-8129-a254-cc945a189d12,2026-08-26T22:19:48.961638
226490,KODEX 코스피,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 코스피,[],,,353f59db-db5b-80ba-82ff-c1f99413d759,2026-08-26T22:19:48.961638
228800,TIGER 여행레저,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 여행레저,[],,,3bef59db-db5b-8065-a95d-c6f979c39422,2026-08-26T22:19:48.961638
229200,KODEX 코스닥150,ETF(KR),한국,지수추종패시,국내주식밸류,ETF / 코스닥150,[],,,2f8f59db-db5b-80dc-984c-cb32f316dd1f,2026-08-26T22:19:48.961638
244580,KODEX 바이오,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 바이오,[],,,354f59db-db5b-8015-b207-d14edc1118b7,2026-08-26T22:19:48.961638
284430,KODEX 200미국채혼합50,ETF(KR),미국,채권금리상품,미국장기국채,ETF / 미국채혼합50,[],,,2f0f59db-db5b-81b3-9be1-cd62ccb5769b,2026-08-26T22:19:48.961638
292190,KODEX KRX300,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 300,[],,,355f59db-db5b-8087-9573-c5dce4d1e291,2026-08-26T22:19:48.961638
305540,TIGER 2차전지테마,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 2차전지,[],,,3bef59db-db5b-8066-acc3-cdc84b50f49c,2026-08-26T22:19:48.961638
305720,KODEX 2차전지산업,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 2차전지산업,[],,,353f59db-db5b-8021-aba5-e9a6eeb6af6e,2026-08-26T22:19:48.961638
360750,TIGER 미국S&P500,ETF(KR),미국,지수추종패시,글로벌성장주,ETF / 미국S&P500,[],,,2f0f59db-db5b-8119-92cb-fe77a7152e6a,2026-08-26T22:19:48.961638
364970,TIGER 바이오TOP10,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 바이오,[],,,3bef59db-db5b-8087-a0fd-f6c7a01ef8a7,2026-08-26T22:19:48.961638
377990,TIGER Fn신재생에너지,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 신재생에너지,[],,,35af59db-db5b-8012-8811-c80c4aa8e41a,2026-08-26T22:19:48.961638
379800,KODEX 미국S&P500,ETF(KR),미국,지수추종패시,글로벌성장주,ETF / 미국S&P500,[],,,2f0f59db-db5b-8193-ad4c-c02c228c3a91,2026-08-26T22:19:48.961638
379810,KODEX 미국나스닥100,ETF(KR),미국,지수추종패시,글로벌성장주,ETF / 미국나스닥100,[],,,2f0f59db-db5b-816a-a545-e048b6d63e41,2026-08-26T22:19:48.961638
381180,TIGER 미국필라델피아반도체나스닥,ETF(KR),미국,섹터테마알파,글로벌성장주,ETF / 미국필라델피아반도체나스닥,[],,,3bcf59db-db5b-803b-95d5-da4c0bef5f77,2026-08-26T22:19:48.961638
385510,KODEX 신재생에너지액티브,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 신재생에너지,[],,,368f59db-db5b-8053-bacf-cdd82e63b38c,2026-08-26T22:19:48.961638
395160,KODEX AI반도체TOP2플러스,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / AI반도체,[],,,3bef59db-db5b-8023-ae12-dde867c9368e,2026-08-26T22:19:48.961638
396500,TIGER 반도체TOP10,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 반도체,[],,,354f59db-db5b-80af-b3cf-c82a7f037603,2026-08-26T22:19:48.961638
411060,ACE KRX금현물,ETF(KR),한국,실물현금자산,골드실물자산,ETF / 금현물,[],,,2f0f59db-db5b-81d2-9cca-f951dd7778fe,2026-08-26T22:19:48.961638
442580,PLUS 글로벌HBM반도체,ETF(KR),글로벌,섹터테마알파,글로벌성장주,ETF / 글로벌HBM반도체,[],,,2f0f59db-db5b-81ca-9c98-d0563050a5c0,2026-08-26T22:19:48.961638
449450,PLUS K방산,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / K방산,[],,,313f59db-db5b-80b4-9b3a-e15f74d0c264,2026-08-26T22:19:48.961638
455850,SOL AI반도체소부장,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / AI반도체소부장,[],,,324f59db-db5b-809f-9791-f696ad2bc7d9,2026-08-26T22:19:48.961638
458730,TIGER 미국배당다우존스,ETF(KR),미국,배당인컴상품,한미배당성장,ETF / 미국배당다우존스,[],,,2f0f59db-db5b-813a-8c47-fd5273dc2242,2026-08-26T22:19:48.961638
459580,KODEX CD금리액티브(합성),ETF(KR),한국,채권금리상품,국내단기채권,ETF / CD금리,[],,,2f0f59db-db5b-8149-96b4-c0a28dba88ef,2026-08-26T22:19:48.961638
465580,ACE 미국빅테크TOP7 Plus,ETF(KR),미국,섹터테마알파,글로벌성장주,ETF / 미국빅테크Plus,[],,,2f0f59db-db5b-8176-a1b4-ffe8f36b3e10,2026-08-26T22:19:48.961638
466920,SOL 조선TOP3플러스,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / 조선,[],,,313f59db-db5b-80c6-88f2-daed09ab727b,2026-08-26T22:19:48.961638
471040,KoAct 글로벌AI&로봇액티브,ETF(KR),글로벌,섹터테마알파,글로벌성장주,ETF / KoAct 글로벌AI&로봇,[],,,345f59db-db5b-8011-9ee7-e172c0bbfdf8,2026-08-26T22:19:48.961638
471990,KODEX AI반도체핵심장비,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / AI반도체핵심장비,[],,,324f59db-db5b-8029-9283-c29eacd317fd,2026-08-26T22:19:48.961638
473330,SOL 미국30년국채커버드콜(합성),ETF(KR),미국,채권금리상품,미국장기국채,ETF / 미국30년국채,[],,,2f0f59db-db5b-812c-ab3e-c511364a00a3,2026-08-26T22:19:48.961638
478150,TIME 글로벌우주테크&방산액티브,ETF(KR),글로벌,섹터테마알파,글로벌성장주,ETF / TIME 글로벌우주테크&방산,[],,,313f59db-db5b-80d2-ad3e-f213a41eca63,2026-08-26T22:19:48.961638
483320,ACE 엔비디아밸류체인액티브,ETF(KR),미국,섹터테마알파,글로벌성장주,ETF / 엔비디아,[],,,313f59db-db5b-805f-b7ce-d2f5a37d34a9,2026-08-26T22:19:48.961638
483330,ACE 마이크로소프트밸류체인액티브,ETF(KR),미국,섹터테마알파,글로벌성장주,ETF / 마이크로소프트,[],,,2f0f59db-db5b-81be-a819-f75b90a26edb,2026-08-26T22:19:48.961638
483340,ACE 구글밸류체인액티브,ETF(KR),미국,섹터테마알파,글로벌성장주,ETF / 구글,[],,,2f0f59db-db5b-812f-96ec-d4aadb2272c5,2026-08-26T22:19:48.961638
487230,KODEX 미국AI전력핵심인프라,ETF(KR),미국,섹터테마알파,글로벌성장주,ETF / 미국AI전력핵심인프라,[],,,2f0f59db-db5b-81b9-b6e5-fc0fdf6212ba,2026-08-26T22:19:48.961638
487240,KODEX AI전력핵심설비,ETF(KR),한국,섹터테마알파,국내주식밸류,ETF / AI전력핵심설비,[],,,2f0f59db-db5b-8188-b60d-d5784982ec23,2026-08-26T22:19:48.961638
489250,KODEX 미국배당다우존스,ETF(KR),미국,배당인컴상품,한미배당성장,ETF / 미국배당다우존스,[],,,2f0f59db-db5b-81e6-980d-c313ae72aafb,2026-08-26T22:19:48.961638
BIZD,VANECK BDC INCOME,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / VANECK BDC INCOME,[],,,2fdf59db-db5b-80f7-a40b-dbdcbef55fdc,2026-08-26T22:19:48.961638
BOTZ,GLOBAL X ROBOTICS & ARTIFICIAL INTELLIGENCE,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / 글로벌로봇AI,[],,,358f59db-db5b-80ec-9c5b-f399737f4e2f,2026-08-26T22:19:48.961638
CIBR,FIRST TRUST NASDAQ CYBERSECURITY,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / FIRST NASDAQ CYBERSECURITY,[],,,3bef59db-db5b-80c5-aa47-cbe91f4b3b5c,2026-08-26T22:19:48.961638
COWZ,PACER US CASH COWS 100,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / PACER US CASH COWS 100,[],,,388f59db-db5b-8071-82a8-ec6e8a9ed2c2,2026-08-26T22:19:48.961638
EEM,ISHARES MSCI EMERGING MARKETS,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / MSCI EMERGING MARKETS,[],,,2fdf59db-db5b-8095-a72c-eb5b318b6297,2026-08-26T22:19:48.961638
EWY,ISHARES MSCI SOUTH KOREA CAPPED,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / MSCI SOUTH KOREA CAPPED,[],,,311f59db-db5b-80b1-b7d1-f33dc527c69b,2026-08-26T22:19:48.961638
EWZ,ISHARES MSCI BRAZIL CAPPED,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / MSCI BRAZIL CAPPED,[],,,312f59db-db5b-80e3-ac78-d31c947467f3,2026-08-26T22:19:48.961638
FLKR,FRANKLIN FTSE SOUTH KOREA,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / FRANKLIN FTSE SOUTH KOREA,[],,,311f59db-db5b-8063-9672-ef553a386c17,2026-08-26T22:19:48.961638
GDX,VANECK GOLD MINERS,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / VANECK GOLD MINERS,[],,,2f5f59db-db5b-8010-937c-c7247630634d,2026-08-26T22:19:48.961638
IDGT,ISHARES NORTH AMERICAN TECH MULTIMEDIA NETWORKING,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / NORTH AMERICAN TECH MULTIMEDIA NETWORKING,[],,,358f59db-db5b-8021-b4eb-dd3424e79790,2026-08-26T22:19:48.961638
IGV,ISHARES NORTH AMERICAN TECH SOFTWARE,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / NORTH AMERICAN TECH SOFTWARE,[],,,306f59db-db5b-804f-98e0-c46f07d0b048,2026-08-26T22:19:48.961638
IWM,ISHARES RUSSELL 2000,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / RUSSELL 2000,[],,,2f9f59db-db5b-8051-afc3-c80e4eb7337c,2026-08-26T22:19:48.961638
JETS,US GLOBAL JETS,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / US GLOBAL JETS,[],,,3bef59db-db5b-80cb-af07-feda4264455a,2026-08-26T22:19:48.961638
LAZR,TEMA PHOTONICS & OPTICAL,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / TEMA PHOTONICS & OPTICAL,[],,,38ff59db-db5b-8025-9523-cd143c14e1a4,2026-08-26T22:19:48.961638
LIT,GLOBAL X LITHIUM & BATTERY TECH,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / 글로벌2차전지,[],,,3bef59db-db5b-8024-b363-ddf9ce98fd1c,2026-08-26T22:19:48.961638
MOAT,VANECK MORNINGSTAR WIDE MOAT,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / VANECK MORNINGSTAR WIDE MOAT,[],,,388f59db-db5b-8010-8246-c8b988d635f4,2026-08-26T22:19:48.961638
ONEQ,FIDELITY NASDAQ COMPOSITE TRACKING STOCK,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / FIDELITY NASDAQ COMPOSITE TRACKING STOCK,[],,,358f59db-db5b-802f-ab9e-d3c652e756e0,2026-08-26T22:19:48.961638
QQQ,INVESCO QQQ TRUST,ETF(US),미국,지수추종패시,글로벌성장주,ETF / 나스닥100,[],,,352f59db-db5b-8066-bbe4-f3b028116257,2026-08-26T22:19:48.961638
QTUM,DEFIANCE QUANTUM,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / DEFIANCE QUANTUM,[],,,3bef59db-db5b-80f9-8cf8-c240cc9421b0,2026-08-26T22:19:48.961638
RSP,INVESCO S&P 500 EQUAL WEIGHT,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / S&P 500 EQUAL WEIGHT,[],,,312f59db-db5b-80ac-9793-da3c41bb48b4,2026-08-26T22:19:48.961638
SCHD,SCHWAB US DIVIDEND EQUITY,ETF(US),미국,배당인컴상품,한미배당성장,ETF / 미국배당다우존스,[],,,358f59db-db5b-80ad-90ff-cef6e1acf8e2,2026-08-26T22:19:48.961638
SOXX,ISHARES SEMICONDUCTOR,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / 미국반도체,[],,,353f59db-db5b-806d-a634-c3868792ffae,2026-08-26T22:19:48.961638
SPY,SPDR S&P 500,ETF(US),미국,지수추종패시,글로벌성장주,ETF / S&P500,[],,,352f59db-db5b-80c2-a064-c30bf43c742c,2026-08-26T22:19:48.961638
URA,GLOBAL X URANIUM,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / GLOBAL X URANIUM,[],,,2f0f59db-db5b-81f5-8663-cf0a9b178838,2026-08-26T22:19:48.961638
USO,UNITED STATES OIL,ETF(US),미국,실물현금자산,원자재와달러,ETF / UNITED STATES OIL,[],,,388f59db-db5b-80ad-96da-d4589ba00181,2026-08-26T22:19:48.961638
VTI,VANGUARD TOTAL STOCK MARKET,ETF(US),미국,지수추종패시,글로벌성장주,ETF / TOTAL STOCK MARKET,[],,,358f59db-db5b-80f8-86df-dac63f6489f4,2026-08-26T22:19:48.961638
XAR,SPDR S&P AEROSPACE & DEFENSE,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / S&P AEROSPACE & DEFENSE,[],,,310f59db-db5b-8002-a6e5-caefc2b6a3c3,2026-08-26T22:19:48.961638
XBI,SPDR S&P BIOTECH,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / S&P BIOTECH,[],,,3bef59db-db5b-8012-b6d2-e28b0129fd87,2026-08-26T22:19:48.961638
XLB,SPDR THE MATERIALS SELECT SECTOR,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / THE MATERIALS,[],,,3bef59db-db5b-805e-bd6f-f1bb7bfc30d1,2026-08-26T22:19:48.961638
XLC,SPDR COMMUNICATION SERVICES SELECT SECTOR,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / COMMUNICATION SERVICES,[],,,353f59db-db5b-804d-9301-c77bc0ed1261,2026-08-26T22:19:48.961638
XLE,SPDR ENERGY SELECT SECTOR,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / 미국에너지,[],,,3bef59db-db5b-8099-8f27-ca2c820d3598,2026-08-26T22:19:48.961638
XLF,SPDR FINANCIAL SELECT SECTOR,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / 미국금융,[],,,353f59db-db5b-80c7-9ba1-c14b9bbb8f06,2026-08-26T22:19:48.961638
XLI,SPDR INDUSTRIAL SELECT SECTOR,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / 미국산업재,[],,,310f59db-db5b-8081-b708-df80b0a891a4,2026-08-26T22:19:48.961638
XLK,SPDR TECHNOLOGY SELECT SECTOR,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / 미국테크,[],,,353f59db-db5b-8018-8fa5-e987c94cee5a,2026-08-26T22:19:48.961638
XLP,SPDR CONSUMER STAPLES SELECT SECTOR,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / CONSUMER STAPLES,[],,,3bef59db-db5b-80c0-a1f6-dfcb86604f5a,2026-08-26T22:19:48.961638
XLRE,SPDR THE REAL ESTATE SELECT SECTOR,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / THE REAL ESTATE,[],,,3bef59db-db5b-803e-8e5d-cb64d9c6d5b0,2026-08-26T22:19:48.961638
XLU,SPDR UTILITIES SELECT SECTOR,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / UTILITIES,[],,,358f59db-db5b-80e2-8e75-e2bf65586e26,2026-08-26T22:19:48.961638
XLV,SPDR HEALTH CARE SELECT SECTOR,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / 미국헬스케어,[],,,353f59db-db5b-8022-96db-e4a6ca68ed83,2026-08-26T22:19:48.961638
XLY,SPDR CONSUMER DISCRETIONARY SELECT SECTOR,ETF(US),미국,섹터테마알파,글로벌성장주,ETF / CONSUMER DISCRETIONARY,[],,,353f59db-db5b-8081-82b6-d580a42f2552,2026-08-26T22:19:48.961638
2454,대만 미디어텍(MediaTek),GLOBAL,글로벌,개별기업주식,글로벌성장주,전기전자 / AI반도체,[],,,38ff59db-db5b-8093-8819-f54a4052483b,2026-08-26T22:19:48.961638
ABBNY,ABB Ltd ADR,GLOBAL,유럽,개별기업주식,글로벌성장주,산업재 / 전력기기·자동화,[],,,38ff59db-db5b-8010-bad3-c21fd048bda8,2026-08-26T22:19:48.961638
ARM,Arm 홀딩스(ADR),GLOBAL,유럽,개별기업주식,글로벌성장주,IT / AI반도체,"[""S&P 500""]",,,345f59db-db5b-80d2-b428-fbc142a2f012,2026-08-26T22:19:48.961638
ASML,ASML 홀딩(ADR),GLOBAL,유럽,개별기업주식,글로벌성장주,IT / 반도체소부장,"[""S&P 500""]",,,368f59db-db5b-803e-840a-ca0fcc3b353b,2026-08-26T22:19:48.961638
ASX,ASE 테크놀로지 홀딩(ADR),GLOBAL,글로벌,개별기업주식,글로벌성장주,Technology / AI반도체,[],,,3bdf59db-db5b-8013-9406-d514f544075f,2026-08-26T22:19:48.961638
MBGYY,메르세데스-벤츠 그룹 ADR,GLOBAL,유럽,개별기업주식,글로벌성장주,자유소비재 / 전기차완성차,[],,,38ff59db-db5b-8086-92b5-e25b5efd5c31,2026-08-26T22:19:48.961638
NBIS,네비우스 그룹,GLOBAL,유럽,개별기업주식,글로벌성장주,Communication Services / 인터넷플랫폼,"[""S&P 500""]",,,345f59db-db5b-8056-9d3a-e28f4966da3e,2026-08-26T22:19:48.961638
NXPI,NXP 세미컨덕터스,GLOBAL,유럽,개별기업주식,글로벌성장주,IT / AI반도체,"[""S&P 500""]",,,3bdf59db-db5b-8002-9460-f18409c911d0,2026-08-26T22:19:48.961638
SBGSY,슈나이더 일렉트릭 ADR,GLOBAL,유럽,개별기업주식,글로벌성장주,산업재 / 로봇·자동화,[],,,38ff59db-db5b-8046-8e78-ca111e165e21,2026-08-26T22:19:48.961638
SIEGY,지멘스 AG ADR,GLOBAL,유럽,개별기업주식,글로벌성장주,산업재 / 로봇·자동화,[],,,38ff59db-db5b-8006-bb5c-d3b0ead5c406,2026-08-26T22:19:48.961638
STM,ST 마이크로일렉트로닉스(ADR),GLOBAL,유럽,개별기업주식,글로벌성장주,IT / AI반도체,[],,,3bdf59db-db5b-80b5-8ba5-c680effa0cb6,2026-08-26T22:19:48.961638
STX,시게이트 테크놀로지 홀딩스,GLOBAL,글로벌,개별기업주식,글로벌성장주,Technology / Computer Hardware,"[""S&P 500""]",,,2f8f59db-db5b-80d3-8eb9-eee1e26d0b9a,2026-08-26T22:19:48.961638
TSM,TSMC(ADR),GLOBAL,글로벌,개별기업주식,글로벌성장주,IT / AI반도체,[],,,2f0f59db-db5b-81b2-8a08-f1cafdffb710,2026-08-26T22:19:48.961638
014620,성광벤드,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 관이음쇠,[],,,345f59db-db5b-8029-8e31-eb323958609e,2026-08-26T22:19:48.961638
018000,유니슨,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 대체에너지,[],,,345f59db-db5b-8027-8806-f89d9956a99e,2026-08-26T22:19:48.961638
023160,태광,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 관이음쇠,[],,,38af59db-db5b-80bd-84da-ff1f78800653,2026-08-26T22:19:48.961638
031980,피에스케이홀딩스,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 3D낸드,[],,,312f59db-db5b-804a-a20e-dc870d67793f,2026-08-26T22:19:48.961638
032820,우리기술,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 3D프린터,[],,,345f59db-db5b-801b-9bcc-c001ad633815,2026-08-26T22:19:48.961638
033100,제룡전기,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 그린홈,[],,,2f0f59db-db5b-8111-a09b-c178f2992d3e,2026-08-26T22:19:48.961638
033500,동성화인텍,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 대체에너지,[],,,31ff59db-db5b-80cc-b068-c5b75f2a5804,2026-08-26T22:19:48.961638
036190,금화피에스시,KOSDAQ,한국,개별기업주식,국내주식밸류,에너지인프라 / 원자력,[],,,345f59db-db5b-8036-a3e1-d2cdcf8b1fff,2026-08-26T22:19:48.961638
036540,SFA반도체,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / SSD,[],,,35ef59db-db5b-80d7-8d01-f1f66c94d5ba,2026-08-26T22:19:48.961638
036830,솔브레인홀딩스,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 3D낸드,[],,,3bdf59db-db5b-8006-8ffc-f7e99bd8778f,2026-08-26T22:19:48.961638
036930,주성엔지니어링,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / AMOLED,[],,,345f59db-db5b-8050-bd95-e24bed89709b,2026-08-26T22:19:48.961638
039030,이오테크닉스,KOSDAQ,한국,개별기업주식,국내주식밸류,전기전자 / HBM,[],,,2f0f59db-db5b-81f8-8159-f025bd91a569,2026-08-26T22:19:48.961638
044490,태웅,KOSDAQ,한국,개별기업주식,국내주식밸류,산업재 / 기계,[],,,345f59db-db5b-8025-b9f7-c4135f715c61,2026-08-26T22:19:48.961638
053610,프로텍,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 3D프린터,[],,,35ff59db-db5b-8036-bae5-c8832acc0eea,2026-08-26T22:19:48.961638
058470,리노공업,KOSDAQ,한국,개별기업주식,국내주식밸류,전기전자 / 반도체/반도체장비,[],,,2f0f59db-db5b-8145-b69a-d8992058e3ee,2026-08-26T22:19:48.961638
058610,에스피지,KOSDAQ,한국,개별기업주식,국내주식밸류,"제조업 / AR,VR",[],,,368f59db-db5b-80b3-881b-ca53ffbc8344,2026-08-26T22:19:48.961638
059090,미코,KOSDAQ,한국,개별기업주식,국내주식밸류,전기전자 / 반도체재료,[],,,345f59db-db5b-80eb-a968-d1c7baf6d615,2026-08-26T22:19:48.961638
060370,LS마린솔루션,KOSDAQ,한국,개별기업주식,국내주식밸류,에너지인프라 / 가스하이드레이트,[],,,2f0f59db-db5b-81d3-addc-cf8575510803,2026-08-26T22:19:48.961638
064760,티씨케이,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 그래핀,[],,,345f59db-db5b-806e-a7e2-e7cb6e3f4799,2026-08-26T22:19:48.961638
067310,하나마이크론,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / SSD,[],,,3baf59db-db5b-80f5-9143-ca6230ecc37a,2026-08-26T22:19:48.961638
077360,덕산하이메탈,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / AMOLED,[],,,368f59db-db5b-8002-ab72-ed90c4d286fc,2026-08-26T22:19:48.961638
078600,대주전자재료,KOSDAQ,한국,개별기업주식,국내주식밸류,"2차전지 / 2차전지(소재,부품,장비)",[],,,3bdf59db-db5b-806e-b1ff-d45bc3ce880d,2026-08-26T22:19:48.961638
