ticker,name,current_price,per,forward_per,pbr,eps,forward_eps,bps,dividend_yield,industry_per,target_price,opinion,high_52w,low_52w,recent_high,recent_low,ma_200,trend,momentum_12m,drop_52w,volatility_60d,smart_guide,momentum_diag,risk_grade,updated_at
QTUM,DEFIANCE QUANTUM,148.23,29.7109,,,,,,0.83,,,,170.0,92.27999877929688,159.73,140.63,129.4,━ 눌림조정,0.6305,-0.1281,0.4242,━ 눌림지지,▲ 주도대장,▼ 비중조절,2026-08-30 09:03:10
RDW,레드와이어,10.87,,-36.847458,1.6552459,-1.16,-0.295,6.567,,,14.5625,매수,26.63999938964844,4.869999885559082,14.19,8.36,10.44,━ 눌림조정,-0.3331,-0.592,1.1012,▲ 분할매수,▼ 자금이탈,▼ 소액접근,2026-08-30 09:03:10
RKLB,로켓 랩,64.39,,1287.7999,11.029463,-0.26,0.05,5.838,,,112.94118,매수,151.0,37.56999969482422,86.83,62.17,79.0,▼ 하락추세,0.8001,-0.5736,0.899,▼ 바닥확인,▲ 주도대장,▼ 소액접근,2026-08-30 09:03:10
RMBS,램버스,85.76,41.83415,23.199259,6.342257,2.05,3.69667,13.522,,,147.5,none,174.10000610351562,70.9000015258789,104.11,86.15,108.4,▼ 하락추세,0.3396,-0.5074,0.7826,▼ 바닥확인,▲ 실적지속,▼ 소액접근,2026-08-30 09:03:10
RSP,INVESCO S&P 500 EQUAL WEIGHT,220.69,22.484497,,1.4892871,,,148.185,0.0149,,,,223.44000244140625,182.1100006103516,223.44,215.87,201.63,▲ 기관주도,0.2345,-0.0123,0.1124,▲ 상승유지,▲ 실적지속,▲ 비중확대,2026-08-30 09:03:10
SATL,세틀로직,4.85,,-161.66667,10.874439,-0.68,-0.03,0.446,,,10.2,적극매수,12.0,1.2549999952316284,6.21,3.47,4.67,▲ 기관주도,0.3398,-0.5958,1.1199,▲ 분할매수,▲ 실적지속,▼ 소액접근,2026-08-30 09:03:10
SCHD,SCHWAB US DIVIDEND EQUITY,34.9,20.149273,,,,,,0.0313,,,,35.310001373291016,26.31999969482422,35.31,33.26,30.58,▲ 기관주도,0.3653,-0.0116,0.119,▲ 상승유지,▲ 실적지속,▲ 비중확대,2026-08-30 09:03:10
SNDK,샌디스크,1484.98,20.12168,5.609591,14.060845,73.8,264.72162,105.611,,,2125.087,매수,2354.389892578125,50.06999969482422,1827.99,1121.27,964.71,━ 눌림조정,31.7449,-0.3693,1.4091,▲ 분할매수,▲ 주도대장,▼ 소액접근,2026-08-30 09:03:10
SNPS,시놉시스,442.61,77.37937,25.322865,2.9060955,5.44,17.47867,152.304,,,558.2508,매수,615.7899780273438,366.0,464.98,386.0,446.42,▼ 하락추세,-0.1367,-0.2812,0.4464,▼ 하락관망,▼ 자금이탈,▼ 비중조절,2026-08-30 09:03:10
SOXX,ISHARES SEMICONDUCTOR,508.62,40.80033,,1.1993152,,,424.092,0.29,,,,655.9500122070312,238.1499938964844,566.02,485.71,424.83,━ 눌림조정,1.1407,-0.2246,0.6442,▲ 분할매수,▲ 주도대장,▼ 소액접근,2026-08-30 09:03:10
SPCX,스페이스X,141.5,,88.355774,14.6541,-1.1,1.60148,9.656,,,219.22221,매수,225.63999938964844,104.83000183105467,149.8,104.83,141.38,▲ 기관주도,-0.1208,-0.3729,1.0015,▲ 분할매수,▼ 자금이탈,▼ 소액접근,2026-08-30 09:03:10
SPY,SPDR S&P 500,769.35,25.917141,,1.7924374,,,429.22,0.0101,,,,779.3699951171875,629.280029296875,779.37,748.8,706.96,▲ 기관주도,0.259,-0.0129,0.1402,▲ 상승유지,▲ 실적지속,▲ 비중확대,2026-08-30 09:03:10
STM,ST 마이크로일렉트로닉스(ADR),49.38,,19.44194,2.4979765,-0.06,2.53987,19.768,0.7,,74.95833,매수,81.41999816894531,21.11000061035156,57.04,48.95,44.41,━ 눌림조정,0.641,-0.3935,0.7697,▲ 분할매수,▲ 주도대장,▼ 소액접근,2026-08-30 09:03:10
STX,시게이트 테크놀로지 홀딩스,829.76,59.73794,14.985353,170.03279,13.61,55.3714,4.88,0.35,,1125.0,적극매수,1145.0,163.86000061035156,1013.99,761.8,576.35,━ 눌림조정,4.7965,-0.2753,0.8694,▲ 분할매수,▲ 주도대장,▼ 소액접근,2026-08-30 09:03:10
SWKS,스카이웍스 솔루션스,65.79,34.809525,13.229173,1.7255037,1.89,4.9731,38.128,0.0413,,68.35294,중립(Hold),90.9000015258789,51.93000030517578,70.75,59.92,63.18,▲ 기관주도,-0.08,-0.2762,0.5048,▲ 분할매수,━ 방향탐색,▼ 비중조절,2026-08-30 09:03:10
TER,테라다인,354.97,51.00144,30.46307,17.675148,6.96,11.65247,20.083,0.14,,446.46667,매수,487.9100036621094,109.55999755859376,444.17,349.01,311.04,━ 눌림조정,2.9577,-0.2725,0.9524,▲ 분할매수,▲ 주도대장,▼ 소액접근,2026-08-30 09:03:10
TOELY,,170.41000366210938,43.141773,,11.410844,3.95,,14.93404,0.0116,,,,249.3699951171875,66.58000183105469,196.85,150.0,149.42,━ 눌림조정,1.0845,-0.3166,0.8417,▲ 분할매수,▲ 주도대장,▼ 소액접근,2026-08-23 07:46:55
TSEM,타워 세미컨덕터,208.01,87.03347,31.972567,7.646864,2.39,6.50589,27.202,,,321.32144,적극매수,319.94000244140625,56.540000915527344,277.88,204.0,182.89,━ 눌림조정,3.7984,-0.3498,0.9861,▲ 분할매수,▲ 주도대장,▼ 소액접근,2026-08-30 09:03:10
TSLA,테슬라,348.75,332.14288,161.56454,15.855876,1.05,2.15858,21.995,,,390.09283,매수,498.8299865722656,297.3800048828125,366.5,310.43,401.41,▼ 하락추세,0.0979,-0.3009,0.5689,▼ 하락관망,▲ 시장동행,▼ 비중조절,2026-08-30 09:03:10
TSM,TSMC(ADR),417.52,31.847445,19.168764,85.94378,13.11,21.78127,4.8580594,0.0102,,554.45483,적극매수,479.0,225.6300048828125,436.04,398.2,367.85,━ 눌림조정,0.8638,-0.1284,0.4876,━ 눌림지지,▲ 주도대장,▼ 비중조절,2026-08-30 09:03:10
TTMI,TTM 테크놀로지스,118.65,53.445946,17.214363,6.704526,2.11,6.8925,17.697,,,214.25,적극매수,223.8300018310547,42.68999862670898,149.94,103.66,118.63,━ 눌림조정,1.9067,-0.4699,0.9115,▲ 분할매수,▲ 주도대장,▼ 소액접근,2026-08-30 09:03:10
TXN,텍사스 인스트루먼츠,258.64,40.475746,24.297197,13.113625,6.39,10.64485,19.723,0.0213,,324.7097,매수,334.0299987792969,152.72999572753906,289.62,255.18,234.5,━ 눌림조정,0.2872,-0.2257,0.4799,▲ 분할매수,▲ 실적지속,▼ 비중조절,2026-08-30 09:03:10
URA,GLOBAL X URANIUM,45.57,30.102493,,,,,,0.053,,,,62.27999877929688,37.18000030517578,50.09,38.97,48.16,▼ 하락추세,0.2302,-0.2683,0.4969,▼ 하락관망,▲ 실적지속,▼ 비중조절,2026-08-30 09:03:10
USO,UNITED STATES OIL,129.7,39.24357,,1.8770713,,,69.097,,,,,154.0800018310547,65.98999786376953,135.91,113.86,105.48,▲ 기관주도,0.774,-0.1582,0.5271,▲ 추세탑승,▲ 주도대장,▼ 비중조절,2026-08-30 09:03:10
VRT,버티브 홀딩스,257.08,60.91943,28.254305,20.801035,4.22,9.09879,12.359,0.09,,338.15384,적극매수,379.93499755859375,118.6999969482422,300.3,234.96,254.66,━ 눌림조정,1.0042,-0.3234,0.751,▲ 분할매수,▲ 주도대장,▼ 소액접근,2026-08-30 09:03:10
VSAT,비아샛,67.37,,404.21194,1.9740969,-0.2,0.16667,34.127,,,101.44,매수,93.02999877929688,26.100000381469727,88.4,70.55,56.2,━ 눌림조정,3.6144,-0.2758,0.9566,▲ 분할매수,▲ 주도대장,▼ 소액접근,2026-08-30 09:03:10
VTI,VANGUARD TOTAL STOCK MARKET,379.36,25.455835,,2.7193096,,,139.506,0.0106,,,,385.1199951171875,310.3999938964844,385.12,369.0,348.5,▲ 기관주도,0.2628,-0.015,0.1391,▲ 상승유지,▲ 실적지속,▲ 비중확대,2026-08-30 09:03:10
WDC,웨스턴 디지털,459.45,17.150055,14.471081,21.967487,26.79,31.74953,20.915,0.13,,664.9167,매수,799.8699951171875,77.9000015258789,564.66,407.48,364.06,━ 눌림조정,6.1995,-0.4256,1.0461,▲ 분할매수,▲ 주도대장,▼ 소액접근,2026-08-30 09:03:10
XAR,SPDR S&P AEROSPACE & DEFENSE,261.79,36.063076,,,,,,0.31,,,,297.7900085449219,211.8000030517578,297.79,263.73,265.64,▼ 하락추세,0.2453,-0.1209,0.312,▼ 하락관망,▲ 실적지속,━ 정상비중,2026-08-30 09:03:10
XBI,SPDR S&P BIOTECH,162.38,,,,,,,0.39,,,,169.88999938964844,91.0999984741211,169.89,143.78,133.7,▲ 기관주도,0.967,-0.0442,0.3061,▲ 추세탑승,▲ 주도대장,━ 정상비중,2026-08-30 09:03:10
XLB,SPDR THE MATERIALS SELECT SECTOR,53.18,26.033325,,0.6721946,,,79.114,0.0168,,,,54.18999862670898,42.03499984741211,54.19,50.35,49.53,▲ 기관주도,0.2333,-0.0186,0.1967,▲ 상승유지,▲ 실적지속,▲ 비중확대,2026-08-30 09:03:10
XLC,SPDR COMMUNICATION SERVICES SELECT SECTOR,112.99,16.35844,,,,,,0.0132,,,,120.40499877929688,105.02999877929688,114.0,109.79,113.59,▼ 하락추세,0.0542,-0.0616,0.1987,▼ 하락관망,▲ 시장동행,▲ 비중확대,2026-08-30 09:03:10
XLE,SPDR ENERGY SELECT SECTOR,62.68,21.128567,,1.2027247,,,52.115,0.0255,,,,64.69999694824219,42.34999847412109,64.7,57.11,53.78,▲ 기관주도,0.5242,-0.0312,0.2275,▲ 추세탑승,▲ 주도대장,━ 정상비중,2026-08-30 09:03:10
XLF,SPDR FINANCIAL SELECT SECTOR,58.1,17.003212,,1.7079695,,,34.017,0.0142,,,,58.40999984741211,47.66999816894531,58.41,56.91,53.05,▲ 기관주도,0.1266,-0.0053,0.1351,▲ 상승유지,▲ 시장동행,▲ 비중확대,2026-08-30 09:03:10
XLI,SPDR INDUSTRIAL SELECT SECTOR,177.14,29.368336,,1.8005326,,,98.382,0.0115,,,,188.19000244140625,147.13999938964844,188.19,178.16,169.5,━ 눌림조정,0.2163,-0.0587,0.1882,━ 눌림지지,▲ 실적지속,▲ 비중확대,2026-08-30 09:03:10
XLK,SPDR TECHNOLOGY SELECT SECTOR,185.69,35.671013,,1.2432795,,,149.355,0.45,,,,198.72999572753903,126.68000030517578,191.75,173.04,158.9,▲ 기관주도,0.4743,-0.0656,0.3545,▲ 상승유지,▲ 실적지속,▼ 비중조절,2026-08-30 09:03:10
XLP,SPDR CONSUMER STAPLES SELECT SECTOR,85.45,26.252115,,1.2533551,,,68.177,0.0258,,,,90.13999938964844,75.16000366210938,87.47,83.86,82.36,▲ 기관주도,0.0846,-0.052,0.1763,▲ 상승유지,▲ 시장동행,▲ 비중확대,2026-08-30 09:03:10
XLRE,SPDR THE REAL ESTATE SELECT SECTOR,44.48,32.245846,,,,,,0.0312,,,,46.45500183105469,39.72499847412109,45.54,44.01,42.51,━ 눌림조정,0.1109,-0.0425,0.1584,━ 눌림지지,▲ 시장동행,▲ 비중확대,2026-08-30 09:03:10
XLU,SPDR UTILITIES SELECT SECTOR,42.73,19.449844,,0.66776055,,,63.99,0.027,,,,47.79999923706055,41.150001525878906,44.66,42.7,44.32,▼ 하락추세,0.0757,-0.1061,0.1468,▼ 하락관망,▲ 시장동행,▲ 비중확대,2026-08-30 09:03:10
XLV,SPDR HEALTH CARE SELECT SECTOR,171.16,30.505756,,1.3450054,,,127.256,0.0156,,,,176.60000610351562,133.72999572753906,176.6,160.97,153.87,▲ 기관주도,0.292,-0.0308,0.1986,▲ 상승유지,▲ 실적지속,▲ 비중확대,2026-08-30 09:03:10
XLY,SPDR CONSUMER DISCRETIONARY SELECT SECTOR,117.21,26.677269,,0.69772005,,,167.99,0.78,,,,125.01000213623048,105.19000244140624,120.44,115.81,116.7,▲ 기관주도,0.087,-0.0624,0.2167,▲ 상승유지,▲ 시장동행,━ 정상비중,2026-08-30 09:03:10
